iBAQ WT_1_01	iBAQ WT_1_02	iBAQ WT_1_03	iBAQ WT_1_04	iBAQ WT_1_05	iBAQ WT_1_06	iBAQ WT_1_07	iBAQ WT_1_08	iBAQ WT_1_09	iBAQ WT_1_10	iBAQ WT_1_11	iBAQ WT_1_12	iBAQ WT_1_13	iBAQ WT_1_14	iBAQ WT_1_15	iBAQ WT_1_16	iBAQ WT_1_17	iBAQ WT_1_18	iBAQ WT_1_19	iBAQ WT_1_20	iBAQ WT_1_21	iBAQ WT_1_22	iBAQ WT_1_23	iBAQ WT_1_24	iBAQ WT_1_25	iBAQ WT_1_26	iBAQ WT_1_27	iBAQ WT_1_28	iBAQ WT_1_29	iBAQ WT_1_30	iBAQ WT_1_31	iBAQ WT_1_32	iBAQ WT_1_33	iBAQ WT_1_34	iBAQ WT_1_35	iBAQ WT_1_36	iBAQ WT_1_37	iBAQ WT_1_38	iBAQ WT_1_39	iBAQ WT_1_40	iBAQ WT_1_41	iBAQ WT_1_42	iBAQ WT_1_43	iBAQ WT_1_44	iBAQ WT_1_45	iBAQ WT_1_46	iBAQ WT_1_47	iBAQ WT_1_48	iBAQ WT_1_49	iBAQ WT_1_50	iBAQ WT_1_51	iBAQ WT_1_52	iBAQ WT_1_53	iBAQ WT_1_54	iBAQ WT_1_55	iBAQ WT_1_56	iBAQ WT_1_57	iBAQ WT_1_58	iBAQ WT_1_59	iBAQ WT_1_60	iBAQ WT_1_61	iBAQ WT_1_62	iBAQ WT_1_63	iBAQ WT_1_64	iBAQ WT_1_65	iBAQ WT_1_66	iBAQ WT_1_67	iBAQ WT_1_68	iBAQ WT_1_69	iBAQ WT_1_70	iBAQ WT_1_71	iBAQ WT_1_72	C: Indicator	C: GOCC name	T: Uniprot ID
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40816000	10079000	1065000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330810	0	0	0	0	0	0	0	0	0	0		cytoplasm;cytosol;endomembrane system;extracellular exosome;integral component of membrane;intracellular membrane-bounded organelle;lysosomal membrane;melanosome;membrane;microvillus;myelin sheath;plasma membrane;proton-transporting V-type ATPase, V1 domain;ruffle	P21281
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4330800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435260	521750	0	454530	583610	1661500	2007800	1638400	2153900	2625700	2763500	3809700	4690100	2726800	5503600	4781200	7715800	2643900	1375200	0	0	0	0	0	0	0	0		extracellular exosome;lysosomal lumen;lysosome;melanosome	O14773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269060	0	0	844220	3748700	9527000	4789100	0	5162400	28115000		cytoplasm;cytosol;cytosolic small ribosomal subunit;Golgi apparatus;intracellular;intracellular membrane-bounded organelle;membrane;nucleoplasm;ribosome	P25398
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846670	1955800	5446000	1982800	2705000	39647000		centrosome;DNA replication factor C complex;extracellular exosome;nuclear body;nuclear chromosome, telomeric region;nuclear replication fork;nucleoplasm;nucleus;PCNA complex;PCNA-p21 complex;replication fork;replisome	P12004
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303460	707230	1946200	4553600	5006200	7591400	5449500	9835500	7839600	7187000	1881100	346950	0	0	0	0	0	0	0	0	0	0	0	0	0	+	cytosol;membrane;mitochondrial inner membrane;mitochondrial intermembrane space;mitochondrion	P36551
0	0	0	0	0	0	0	0	0	54490	8852.6	0	0	0	0	0	0	193460	0	0	132760	0	14850	166540	4997800	6591100	3828700	199470	3426000	21105000	12074000	102340	102380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cell surface;endoplasmic reticulum;endoplasmic reticulum membrane;Golgi apparatus;integral component of membrane;membrane;plasma membrane	Q9P2B2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54212	0	0	0	0	0	0	0	0	3850700	5896900	4142800	4183200	11274000	15808000	7800600	0	0	0	0	0	0	0	0		azurophil granule lumen;cytoplasm;cytosol;extracellular exosome;extracellular region;focal adhesion;Golgi apparatus;membrane;myelin sheath;secretory granule lumen;vesicle	P50395
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174810	0	0	0	169210	220670	364910	318340	438000	3956000	2533400	916420	0	0	0	0	0	317310	491090	2231500	4235100	14773000	9150500	7455400	5309000	0	0	0	0	0	0	0	0	0	0	0	0	0		azurophil granule lumen;cytoplasm;endoplasmic reticulum;extracellular region;lipid droplet;VCP-NPL4-UFD1 AAA ATPase complex	Q96CS3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32257	0	0	0	0	0	0	0	0	0	301100	1604800	623620	1782600	3368800	6238200	4257300	9562800	5967000	17479000	2530800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		GPI-anchor transamidase complex;integral component of membrane;membrane	A0A1W2PNP0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40674	0	0	234280	1727100	5466200	7215700	7933500	10703000	11077000	6508900	2994000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		chaperone complex;cytoplasm;cytosol;Golgi apparatus;myelin sheath;nucleus;protein-containing complex	P31948
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4596600	11758000	23540000	13715000	684950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	fibrillar center;intracellular;mitochondrial inner membrane;mitochondrial large ribosomal subunit;mitochondrion;ribosome	Q16540
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224150	0	0	0	0	0	0	0	0	0	882780	1834300	3926000	8469900	13170000	10928000	2663100	5165400	2274300	1415600	1704200	1116400	742480	0	0	0		cytoplasm;cytosol;nucleoplasm;nucleus;ribonucleoprotein complex	Q14103
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34625	0	0	0	0	0	31065	0	0	0	0	0	39495	0	1880400	12739000	31429000	8600400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytoplasm;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribonucleoprotein complex	Q12906
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82377	0	0	0	1545600	19842000	20627000	9956700	1752600	0	311640	650050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	cytoplasm;cytosol;extracellular exosome;membrane;mitochondrial outer membrane;mitochondrion	P32189
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181710	0	0	7105100	6956500	22685000	14976000	3030900	+	membrane;mitochondrial inner membrane;mitochondrion	Q8N183
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167270	0	0	0	0	0	0	0	0	209380	8827700	32266000	13510000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytosol;endoplasmic reticulum;endoplasmic reticulum lumen;intracellular membrane-bounded organelle;nucleoplasm	O15460
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016600	4194000	5494300	8193200	15734000	16175000	4610300	0	0	0	0	0	0	0	0	0	0	+	mitochondrial matrix;mitochondrion	Q969Z0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35222	0	0	0	0	0	0	0	0	0	0	49434	0	0	0	100860	543730	774590	7895100	21855000	20904000	3335200	0	0	+	mitochondrial outer membrane;mitochondrion	Q86WA6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350300	0	0	366880	637850	419190	1858500	1883900	2847600	3060100	10755000	7696000	23979000	1703500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;GPI-anchor transamidase complex;integral component of membrane;membrane	Q96S52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45484	97224	0	0	54024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65351	0	0	0	0	0	61243	0	0	207600	429700	762150	1340300	4043200	15619000	15576000	14971000	2336500	64471	0	0	0	0	0	0	0	0	0	0	0	+	cellular_component;mitochondrion	Q9H078
0	0	0	0	0	0	0	0	0	0	0	0	0	57609	363720	4142700	10361000	24423000	15167000	1323700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	mitochondrial inner membrane;mitochondrial large ribosomal subunit;mitochondrial ribosome;mitochondrion;ribosome	Q9NYK5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2261200	3185300	5261400	45225000	+		Q9NU23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650200	1879700	1528400	1989600	2364400	1909000	3355400	3838000	6617100	3128300	5799500	4640200	1051200	0	1186600	0	0	3330100	2254000	5650300	2879800	0	0	0	0	0	0	0	0	0	0	0	0	0	0		integral component of membrane;membrane	L0R6Q1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819520	1803600	3206600	3158400	3078000	2957200	5528800	5208600	4871900	7727300	7371300	6891100	2668900	0	0		endoplasmic reticulum	I3L3B4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810900	4129400	10819000	15028000	10962000	10973000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269480	0	0	0	2221500	+	mitochondrial matrix;mitochondrion;nuclear body;nucleus	Q9HD34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484370	0	0	0	1523600	322120	2673700	11714000	28387000	1602200	0	0	0	0	0	0	928250	1729900	2613600	1603200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861470	1102900	1270300	0		endoplasmic reticulum;endoplasmic reticulum membrane;integral component of membrane;membrane;plasma membrane;secretory granule membrane;specific granule membrane;SPOTS complex	Q8N138
0	0	0	0	0	0	0	0	0	0	0	4554400	0	2698100	0	4429200	14755000	30398000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrial respiratory chain complex I;mitochondrion;respiratory chain	Q9NX14
269780	0	0	0	0	0	0	0	0	25973	67185	0	0	0	0	0	38033	121170	80327	44567	119240	0	109270	68395	104660	0	0	0	0	0	240810	0	78411	99250	69203	0	0	179100	0	91700	199930	530220	205670	939470	218740	305720	154820	197840	85588	164660	166670	708630	1372900	6113700	6442900	7301700	8722800	5302400	8910800	4829200	2206000	0	0	0	0	0	0	0	0	0	0	0		azurophil granule membrane;cell junction;cytoplasm;cytosol;extracellular exosome;focal adhesion;membrane;mitochondrion;nucleolus;nucleus;plasma membrane	O75131
0	0	0	0	0	0	0	1609300	0	3173000	2461700	0	0	0	0	0	0	781500	2015500	222410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304500	0	832570	1597600	11283000	12775000	6822300	12130000		intracellular;ribosome	C9J4Z3
0	0	0	0	0	0	0	68046	0	382570	5927200	41958000	0	7854200	824900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		clathrin coat of coated pit;clathrin coat of trans-Golgi network vesicle;clathrin complex;clathrin-coated pit;cytoplasmic vesicle;cytoplasmic vesicle membrane;endosome;intracellular membrane-bounded organelle;lysosome;membrane;mitotic spindle	A0A087WVQ6
0	0	0	0	0	0	0	61974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117490	217380	0	0	301810	658090	459190	950310	258760	787780	1035900	1130300	2412900	2252300	2044300	2396400	10869000	14208000	650090	335010	747900	1289400	1254900	2289400	4277200	4960600	1070400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		Q9H857
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2696900	0	0	4338100	4301100	8160700	37299000		cell junction;cell leading edge;cytoplasm;cytosol;extracellular exosome;focal adhesion;Golgi apparatus;Golgi membrane;intracellular;membrane;neuron projection;perinuclear region of cytoplasm;plasma membrane;postsynaptic density;postsynaptic membrane;protein-containing complex;synapse	P84077
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491470	0	3534600	982830	1450100	1552300	8508900	1286700	274100	0	2668700	4475600	4361500	3590300	2805200	5405200	10725000	5220200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		fibrillar center;integral component of membrane;intracellular;membrane;nucleus;peroxisomal importomer complex;peroxisomal membrane;peroxisome;protein-containing complex	O75381
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69535	0	0	0	0	0	0	0	0	0	193910	485490	329370	334600	870270	1453400	1490200	1725500	1325800	2859400	2805800	3194900	3154600	4710600	2832300	3662800	3415700	897470	2354500	2827800	2572900	1900200	1387900	2250100	1439200	1157700	1509500	1490400	904090	511800	303510	0	0	0	0	0	0	225250	531310	386210	0	0	0	0	0	+	cytoplasm;mitochondrial matrix;mitochondrion	Q9H2U2
0	0	0	0	0	0	0	0	0	0	0	0	0	668140	779370	2784900	3779600	8386800	8172100	4379500	7234400	2188900	4987000	3137500	2932700	1776500	1672700	277560	215950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55721	0	0	0	0	0	0	0	0	417750	410240	482570	0	0	0	0	630620	609490	1596200	0	0	0	0	0	0	0	0	+	mitochondrial inner membrane;mitochondrial ribosome;mitochondrial small ribosomal subunit;mitochondrion;nucleoplasm;ribosome;small ribosomal subunit	P51398
18940	0	0	0	0	0	0	7558500	2737100	12738000	18425000	11312000	0	5025900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;integral component of membrane;membrane;protein-containing complex	O75477
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81323	0	124090	110900	371360	0	140760	135340	126660	0	76569	116300	0	0	92429	72433	0	0	0	101990	99816	0	0	52086	70755	58200	0	0	0	0	85491	0	69881	85522	131370	888050	127100	844800	2837200	2601300	6726300	10238000	9246000	7859200	9454000	5269700	+	azurophil granule lumen;cytoplasm;cytosol;extracellular exosome;extracellular region;extracellular space;lysosome;membrane;nucleus;perinuclear region of cytoplasm	P30041
0	0	0	0	0	0	0	0	706650	1179700	1047200	793680	791830	2997200	0	3472500	600810	736200	0	0	0	0	0	0	1833200	0	0	0	0	0	23410000	0	0	4359900	0	3875500	4628600	0	0	0	0	0	0	0	350420	0	0	0	1528500	0	0	1762500	0	0	0	0	0	925270	0	0	3175700	0	0	237770	0	0	0	0	0	0	0	0		cornified envelope;cytoplasm;cytosol	P22532
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668530	0	0	0	0	0	0	0	0	0	0	0	848000	2488300	3005900	3760700	7204900	29581000	8439200	2461300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrial inner membrane protein insertion complex;mitochondrion	Q9Y584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210840	0	0	42596	0	118500	489870	7016200	23913000	23893000	2862500	0	0	0	0	0	0	0	0	0	+	mitochondrial matrix;mitochondrion	Q96CM8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408510	1235800	243400	456350	7548300	13838000	17495000	16162000	1183900	+	integral component of membrane;integral component of mitochondrial inner membrane;membrane;mitochondrial inner membrane;mitochondrial matrix;mitochondrion;myofibril	O43819
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5314700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419900	4732000	24349000	22911000	+	mitochondrial inner membrane;mitochondrial intermembrane space;mitochondrion	P14854
0	0	0	0	0	0	0	730730	0	558710	1683300	2107600	0	4383600	4402900	6317500	12153000	22640000	2642100	1304600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	dendrite;integral component of membrane;membrane;mitochondrial inner membrane;mitochondrial membrane;mitochondrial respiratory chain complex I;mitochondrion;neuronal cell body;respiratory chain	P03886
0	0	0	0	0	0	0	0	0	0	0	82813	0	0	540640	4181300	9904800	27088000	15690000	1563200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	intracellular;mitochondrial inner membrane;mitochondrial large ribosomal subunit;mitochondrion;ribosome	Q9NRX2
0	0	0	0	0	0	0	23303	0	0	0	0	0	0	0	0	0	0	0	12297	0	0	0	0	0	0	0	0	103230	86634	0	61664	658340	357890	1071400	437750	352010	1107200	224760	0	104900	0	358620	1178200	1039100	2954300	8060800	12576000	11410000	6886900	6212300	3121000	438060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289520			E5KLJ5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206450	2554100	4584300	9234400	11097000	9355800	8382900	3956300	3546100	3570100	1866000	917480	0	0	0	0	0	0	0	0	0	0	+	integral component of membrane;intercalated disc;membrane;mitochondrial inner membrane;mitochondrion;plasma membrane	Q6PI78
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20156	0	0	0	0	67161	0	94705	0	0	0	0	0	0	0	144710	310080	1260300	870220	1325200	1460200	2788100	10586000	17971000	12683000	8640600	1213200	256280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		COPII vesicle coat;cytoplasm;cytoplasmic vesicle;cytosol;endoplasmic reticulum;endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;Golgi membrane;membrane	P53992
0	0	0	0	0	0	0	692550	0	0	0	0	0	891330	0	0	0	0	1756400	1308800	0	0	3720700	2184400	2980000	1630700	2930900	1248500	0	4875300	0	2274700	4696100	21247000	7314800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;ER membrane protein complex;integral component of endoplasmic reticulum membrane;integral component of membrane;integral component of omegasome membrane;membrane	Q9BV81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944700	2319600	4658900	8821600	7374300	7048400	6087300	3568700	4949200	12999000		cytoplasm;cytosol;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment;endoplasmic reticulum-Golgi intermediate compartment membrane;extracellular exosome;Golgi apparatus;Golgi membrane;membrane;phagophore assembly site membrane;transport vesicle	Q9H0U4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391440	0	20501000	30026000	6513300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304660	2179200		mitochondrial ribosome	F5H702
0	0	0	0	0	0	0	0	0	0	46429	0	0	0	0	0	0	0	0	0	0	0	419650	894070	2153400	303370	1071000	0	591210	633880	389960	516890	0	0	2553800	50312000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70666	0	65635	0	0	0	0	0	0	0	0		centrosome;cytoplasm;cytosol;extracellular exosome;Ino80 complex;intracellular;membrane;MLL1 complex;NuA4 histone acetyltransferase complex;nuclear euchromatin;nuclear matrix;nucleoplasm;nucleus;R2TP complex;Swr1 complex	Q9Y230
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7201000	14150000	22911000	9003300	1440200	1885900	1359500	2212300		cytoplasm;nucleus	Q00688
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162180	177790	148160	707970	1618900	15715000	31765000	9381800	202430	0	0	197490	258050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		nucleolus;nucleus	B4DY09
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57073000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935280	1462700	1050900		endolysosome lumen;extracellular exosome;extracellular region;extracellular space;ficolin-1-rich granule lumen;intracellular;intracellular membrane-bounded organelle;lysosome;melanosome;nucleolus;perinuclear region of cytoplasm	P07858
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3832600	7392900	10221000	3790600	8083500	4821200	8223400	3960400	8611900	0	1588700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cell surface;cytoplasm;cytosol;extracellular exosome;extracellular region;extracellular space;ficolin-1-rich granule lumen;myelin sheath;nucleoplasm;secretory granule lumen;vesicle	P14174
0	0	0	0	0	0	0	0	0	0	0	0	0	141150	202670	808280	5565700	9388800	11434000	6386000	20154000	1641400	1302000	957300	1205600	392410	479860	213490	316340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	mitochondrial inner membrane;mitochondrial small ribosomal subunit;mitochondrion;ribosome	Q9Y291
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613610	2041100	3015000	2867700	3777800	1737800	2408600	2512600	3426500	5332000	6495700	15982000	9432100	867380	0	0	0	0	0	0		cytoplasm;cytosol	Q86TX2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177170	0	216560	0	415500	257760	2241700	3093800	3017500	4913700	10792000	8145900	24549000	2949500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;GPI-anchor transamidase complex;integral component of membrane;membrane	O43292
0	0	0	0	0	0	0	134030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140790	0	0	0	0	0	0	0	0	0	0	0	0	4023200	8940300	9582200	13786000	13791000	6127100	2904700	1371700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;integral component of membrane;membrane	Q6P1A2
